%Frequency (Hz)	S1,1 Mag 	S1,1 u(Mag) 	S1,1 Phase (°)	S1,1 u(Phase) (°)	S2,1 Mag 	S2,1 u(Mag) 	S2,1 Phase (°)	S2,1 u(Phase) (°)	S1,2 Mag 	S1,2 u(Mag) 	S1,2 Phase (°)	S1,2 u(Phase) (°)	S2,2 Mag 	S2,2 u(Mag) 	S2,2 Phase (°)	S2,2 u(Phase) (°)
5369277166.666670000	0.512205639	0.002339626	176.952765565	0.458789888	0.754289936	0.001950770	-89.210693282	0.342896879	0.754539834	0.001950476	-89.161472405	0.342870355	0.491367553	0.002184439	178.673633104	0.548778370
5383443333.333330000	0.520900505	0.002211651	172.947610901	0.448985624	0.751638640	0.001985920	-93.486074980	0.345308870	0.751905716	0.001986902	-93.440068854	0.345318570	0.502009703	0.002081895	175.419578562	0.540816354
5397609500.000000000	0.527369287	0.002301565	169.128009740	0.454433365	0.749298056	0.002041891	-97.819687039	0.348516879	0.749503291	0.002043054	-97.778559947	0.348531642	0.509456433	0.002105092	171.710501418	0.542072188
5411775666.666670000	0.529731474	0.002334708	165.422682352	0.457062522	0.747432441	0.001965765	-102.134145019	0.346190661	0.747637778	0.001966682	-102.087068224	0.346204360	0.514559475	0.002202454	167.945869591	0.547671477
5425941833.333330000	0.529978171	0.002273997	161.558055161	0.453157145	0.746769253	0.001912191	-106.397244722	0.344943374	0.747050185	0.001911877	-106.348380469	0.344916339	0.516365059	0.002099285	164.309435523	0.542124805
5440108000.000000000	0.528796083	0.002162650	157.530264232	0.447449955	0.747972710	0.001975337	-110.652434423	0.348085939	0.748322503	0.001976567	-110.608022559	0.348095571	0.514219646	0.002045644	160.740599113	0.541046991
5454274166.666670000	0.524663996	0.002353943	153.629391834	0.461528553	0.750647454	0.002035184	-114.932635581	0.350892539	0.750960029	0.002036460	-114.894771003	0.350902461	0.509446324	0.002150037	157.086736361	0.548653760
5468440333.333330000	0.516006554	0.002390283	149.858239557	0.469353095	0.754646342	0.001988703	-119.260785939	0.349412632	0.754959404	0.001989300	-119.221914478	0.349403587	0.502524970	0.002284731	153.337014391	0.560109190
5482606500.000000000	0.503931711	0.002208672	145.900026444	0.459287858	0.760129039	0.001978244	-123.651894809	0.349368971	0.760465425	0.001978881	-123.615565066	0.349361018	0.492286528	0.002201332	149.626822370	0.558388242
5496772666.666670000	0.490153970	0.001997482	141.746888489	0.449798348	0.767017922	0.002021283	-128.108785984	0.351064764	0.767348278	0.002022261	-128.077202746	0.351069684	0.478554886	0.002087207	145.977831212	0.556048727
5510938833.333330000	0.473587129	0.002131408	137.715532745	0.465321632	0.775080983	0.002039030	-132.647774644	0.351799601	0.775367474	0.002039923	-132.618546072	0.351803631	0.461829545	0.002093471	142.244893402	0.561605613
5525105000.000000000	0.452415037	0.002098126	133.813193546	0.471119461	0.784163685	0.001974666	-137.302319388	0.349369822	0.784433889	0.001975346	-137.271150634	0.349371072	0.441825236	0.002126843	138.398898339	0.571526449
5539271166.666670000	0.427141965	0.001996752	129.683303247	0.471889526	0.794105870	0.001966669	-142.087201734	0.349088168	0.794423922	0.001967052	-142.053211068	0.349077202	0.418325359	0.002070530	134.585682352	0.574835054
5553437333.333330000	0.399327906	0.001925915	125.347672794	0.476945582	0.804702055	0.002034394	-146.985352389	0.351280779	0.805045913	0.002035226	-146.957436678	0.351281105	0.391608993	0.001935493	130.884331456	0.575274984
5567603500.000000000	0.368630712	0.002052392	121.232445900	0.505816977	0.815497749	0.002062034	-152.013842763	0.352300537	0.815802578	0.002063434	-151.990732185	0.352316812	0.361095585	0.002062984	127.234305697	0.599688537
5581769666.666670000	0.333495854	0.001993109	117.442532038	0.523366833	0.825863051	0.002030799	-157.204335839	0.351189465	0.826134470	0.002031816	-157.179886757	0.351199455	0.326109196	0.002073027	123.756840413	0.624840426
5595935833.333330000	0.294575587	0.001839331	113.643178407	0.530585725	0.834902080	0.002020092	-162.522989180	0.351035491	0.835202670	0.002020435	-162.499194225	0.351025206	0.287593632	0.001992358	120.934564690	0.642264462
5610102000.000000000	0.253535044	0.001725661	109.655211535	0.553398306	0.843768175	0.002043448	-167.814804450	0.351978025	0.844014339	0.002044053	-167.794333290	0.351978322	0.249883175	0.001843159	119.242916631	0.659303757
5624268166.666670000	0.208233883	0.001803785	106.547885969	0.634426007	0.853884359	0.002063708	-173.311364183	0.352695446	0.854059804	0.002064702	-173.289792552	0.352710255	0.210744084	0.001949250	117.958944398	0.732500367
5638434333.333330000	0.160330617	0.001746942	105.832209075	0.740667123	0.860649105	0.001990839	-179.012904832	0.350800194	0.860840077	0.001991098	-178.988195983	0.350796642	0.168587054	0.001915569	118.935222748	0.828951916
5652600500.000000000	0.113892704	0.001824257	108.841389558	0.998550736	0.864245788	0.002018431	175.359843474	0.352158418	0.864495964	0.002018097	175.385273628	0.352136591	0.130901279	0.001988394	123.558238863	0.999543607
5666766666.666670000	0.071228087	0.001768338	120.065806554	1.476576377	0.869444986	0.002034675	169.714175527	0.353128596	0.869673365	0.002035221	169.737213725	0.353128831	0.095646808	0.001842631	134.246720937	1.218004525
5680932833.333330000	0.047846880	0.001884087	161.659261186	2.278440399	0.872191714	0.002034629	163.871665248	0.353707380	0.872372603	0.002035185	163.895698157	0.353711803	0.075172170	0.001915747	161.733256217	1.551405506
5695099000.000000000	0.071943009	0.001870985	-155.873426013	1.539021446	0.871440107	0.002033087	158.000064317	0.354454260	0.871642163	0.002033549	158.024945724	0.354455005	0.088281771	0.001889248	-166.920593008	1.325458621
5709265166.666670000	0.116501897	0.001945311	-143.426342474	1.038360281	0.867969580	0.002027661	152.162687135	0.355243973	0.868182303	0.002028326	152.187488449	0.355247762	0.123082000	0.001914746	-151.673680198	1.030027613
5723431333.333330000	0.163407798	0.001941685	-141.563744791	0.790720592	0.862231357	0.002016233	146.406348694	0.355989439	0.862416411	0.002016510	146.430572570	0.355984856	0.165020507	0.001878465	-146.795867898	0.832083382
5737597500.000000000	0.209339602	0.001981075	-143.426357803	0.674116860	0.854415912	0.002074440	140.740636800	0.358955248	0.854601720	0.002074488	140.765719076	0.358945133	0.209269738	0.001852034	-146.354934142	0.724061905
5751763666.666670000	0.253998675	0.002076635	-146.455344979	0.620253199	0.845071431	0.002055655	135.186055469	0.359734159	0.845266149	0.002056386	135.209953821	0.359743018	0.252199475	0.001970658	-147.742333854	0.685387263
5765929833.333330000	0.295749948	0.002182363	-149.893637841	0.586708556	0.834740927	0.002037864	129.741432370	0.360539598	0.834938612	0.002038876	129.767604467	0.360561291	0.291178761	0.002089904	-150.163250757	0.666348559
5780096000.000000000	0.332975330	0.002171906	-153.777301411	0.549313060	0.823740037	0.001990623	124.454333435	0.357791207	0.823934608	0.001999577	124.481398564	0.364776455	0.326968857	0.002044219	-153.434960390	0.635280349
5794262166.666670000	0.366609412	0.002153491	-157.976442783	0.527155728	0.812240464	0.002031441	119.309400414	0.363375280	0.812443969	0.002031119	119.334503753	0.363356907	0.361275496	0.001949560	-157.102069303	0.608524041
5808428333.333330000	0.397818144	0.002271336	-162.143813988	0.522298699	0.800669887	0.002018418	114.283952530	0.364516599	0.800876728	0.002019582	114.307947175	0.364533778	0.392636239	0.002050282	-160.659237585	0.603177794
5822594500.000000000	0.425330858	0.002289856	-166.193931597	0.513772662	0.789699899	0.001992216	109.376587629	0.365314965	0.789880725	0.001992886	109.401917630	0.365317358	0.418824181	0.002119095	-164.181650520	0.602791631
5836760666.666670000	0.448007935	0.002225521	-170.271913231	0.498798787	0.779569539	0.001994564	104.622617077	0.366888680	0.779772298	0.001995144	104.646027991	0.366893341	0.441020446	0.002064245	-167.973929310	0.591942620
5850926833.333330000	0.467352711	0.002226512	-174.385167882	0.493247878	0.770001541	0.002044766	99.991879966	0.370178095	0.770192600	0.002045067	100.014213865	0.370170739	0.461905315	0.002007260	-171.892341833	0.584701411
5865093000.000000000	0.484830507	0.002344011	-178.382408754	0.497559912	0.761264184	0.002040865	95.460457179	0.371515823	0.761406450	0.002041261	95.480162714	0.371518751	0.480460153	0.002272472	-175.556360794	0.596295508
5879259166.666670000	0.498877586	0.002348510	177.711790618	0.494026171	0.754150589	0.001993444	90.980221989	0.371129167	0.754298876	0.001994031	91.003720315	0.371128234	0.493640195	0.002305353	-179.049588943	0.597506517
5893425333.333330000	0.508595410	0.002224544	173.807060102	0.483287804	0.748681229	0.001962282	86.586862353	0.371139280	0.748882181	0.001962687	86.611459094	0.371134997	0.502578742	0.002188643	177.255503735	0.587809907
5907591500.000000000	0.515767594	0.002198820	169.891834497	0.477894638	0.744214175	0.002024232	82.271968015	0.377380387	0.744411096	0.001997641	82.292212451	0.376993171	0.510665324	0.002062004	173.414831297	0.584882693
5921757666.666670000	0.521357207	0.002321634	166.035373374	0.487969429	0.740561862	0.001970701	77.996901886	0.373708977	0.740730778	0.001971195	78.017980825	0.373710875	0.517441047	0.002185427	169.841370008	0.587191197
5935923833.333330000	0.523539188	0.002275301	162.232837422	0.486517254	0.738636498	0.001930303	73.711725030	0.373202007	0.738832853	0.001930893	73.733787899	0.373202624	0.519688188	0.002228254	166.473506426	0.591410211
5950090000.000000000	0.522005762	0.002192126	158.421830168	0.482012116	0.738784678	0.001974993	69.436476044	0.375541764	0.738988583	0.001975406	69.457912442	0.375538786	0.517578598	0.002157814	162.885676735	0.588744084
5964256166.666670000	0.518289759	0.002234777	154.552751996	0.486851196	0.740307428	0.002057688	65.184279701	0.379358908	0.740448955	0.002057686	65.199770635	0.379345612	0.514372587	0.002125431	159.076977289	0.589281306
5978422333.333330000	0.512515817	0.002325348	150.698578307	0.495585631	0.742762244	0.002009281	60.926989578	0.377911179	0.742885956	0.002009252	60.943954201	0.377905042	0.510245357	0.002313330	155.498026502	0.600643213
5992588500.000000000	0.502987756	0.002197924	146.874026050	0.490312477	0.746597330	0.001958778	56.577689050	0.376550124	0.746766826	0.001959782	56.597206334	0.376559683	0.501724444	0.002289778	152.135595107	0.603562401
6006754666.666670000	0.489947602	0.002047955	142.990426235	0.484589571	0.752274348	0.001989783	52.152479566	0.377933073	0.752438674	0.001990520	52.169508398	0.377943616	0.488220487	0.002139241	148.545025940	0.598107888
6020920833.333330000	0.474650799	0.002083138	138.986936996	0.491462796	0.759344040	0.002016431	47.691291901	0.379106033	0.759480564	0.002016187	47.704772213	0.379087302	0.473148990	0.002025642	144.689945443	0.596976061
6035087000.000000000	0.456710553	0.002142789	134.952937961	0.502977414	0.767191502	0.001973405	43.167051943	0.377797848	0.767330457	0.001973852	43.183752306	0.377795339	0.457257631	0.002119360	141.013812132	0.607184828
6049253166.666670000	0.434817886	0.002068469	130.944898525	0.505868716	0.775728329	0.002005210	38.503268029	0.378915028	0.775882828	0.002006207	38.519737525	0.378935298	0.437068618	0.002161089	137.595542600	0.617738012
6063419333.333330000	0.409389401	0.001930831	126.872770409	0.504713731	0.785320745	0.002035961	33.699850985	0.380111673	0.785465737	0.002036319	33.714869134	0.380111689	0.411468914	0.002033819	134.027066102	0.617961471
6077585500.000000000	0.381203564	0.001971598	122.677899791	0.521116879	0.795901274	0.002061476	28.794073421	0.380986452	0.796011122	0.002060499	28.807834205	0.380955107	0.383688652	0.002007950	130.251345866	0.626618505
6091751666.666670000	0.349590650	0.001946886	118.538322474	0.536241760	0.806760937	0.002035901	23.789355456	0.380116135	0.806844532	0.002036427	23.804955188	0.380121726	0.354766919	0.002092001	126.775351236	0.648464110
6105917833.333330000	0.313926275	0.001818304	114.580903801	0.542777401	0.817239531	0.002015470	18.627325125	0.379555135	0.817347299	0.002016695	18.643231406	0.379579373	0.321613896	0.002055014	123.835432097	0.664799995
6120084000.000000000	0.274912523	0.001730080	110.760790829	0.561070920	0.827299789	0.002023443	13.296528884	0.379990920	0.827419086	0.002023785	13.314600519	0.379988362	0.283454486	0.001938582	121.162915028	0.677744336
6134250166.666670000	0.233005367	0.001795605	107.192392795	0.615587069	0.836850722	0.002030992	7.843739843	0.380418571	0.836928640	0.002030704	7.857649873	0.380404238	0.243625677	0.001850148	118.916196978	0.705249539
6148416333.333330000	0.188075855	0.001772413	104.440509401	0.695331533	0.845100536	0.002020915	2.286339595	0.380456638	0.845167617	0.002021324	2.303654687	0.380462018	0.203761159	0.001891010	118.242637931	0.769525828
6162582500.000000000	0.140768994	0.001753120	103.451571999	0.833582679	0.851522594	0.002024895	-3.384508947	0.381007913	0.851620541	0.002025527	-3.366368679	0.381019463	0.163195110	0.001878618	120.628197323	0.867053196
6176748666.666670000	0.093047520	0.001713229	106.790340256	1.142612914	0.855767896	0.002023612	-9.168842976	0.381554765	0.855839866	0.002023842	-9.153788218	0.381555251	0.124114807	0.001823368	127.718603130	1.011835665
6190914833.333330000	0.050191768	0.001813888	127.567545176	2.103096404	0.857092940	0.002020366	-15.011839604	0.382202189	0.857149952	0.002020343	-14.996836518	0.382198314	0.094534426	0.001852506	142.809102753	1.252975715
6205081000.000000000	0.047866060	0.001793114	-168.196570898	2.191632843	0.854387279	0.002031519	-20.756775893	0.383521779	0.854447913	0.002031725	-20.740142879	0.383523183	0.083940947	0.001834442	167.449494798	1.372864203
6219247166.666670000	0.092396411	0.001879692	-145.802981536	1.252438479	0.851878262	0.002008361	-26.213877925	0.383825970	0.851921177	0.002008508	-26.198296109	0.383827047	0.099663090	0.001874576	-165.568505631	1.220830037
6233413333.333330000	0.136714323	0.001911041	-142.504569891	0.912974524	0.851895794	0.002011263	-31.865531804	0.384666971	0.851936586	0.002011450	-31.848953529	0.384668372	0.140216607	0.001863601	-151.901112907	0.949918332
6247579500.000000000	0.180839933	0.001970120	-142.755438897	0.762662723	0.848179558	0.002032412	-37.642673052	0.386252994	0.848187878	0.002032582	-37.622972267	0.386255193	0.183750386	0.001840464	-148.472665468	0.806024097
6261745666.666670000	0.225248685	0.001991086	-145.070670547	0.670291947	0.841114454	0.002042801	-43.322666852	0.387761501	0.841127872	0.002042837	-43.302930964	0.387761253	0.226320179	0.001824747	-149.132110436	0.731535887
6275911833.333330000	0.267582490	0.002085729	-148.219300457	0.628073645	0.832036180	0.002019322	-48.897376266	0.388419821	0.832063276	0.002019245	-48.877891783	0.388416698	0.268942067	0.001906806	-151.259626129	0.699635932
6290078000.000000000	0.306699850	0.002089938	-151.769130608	0.591809674	0.821840829	0.001968766	-54.357258566	0.390006253	0.821834546	0.001975263	-54.336347099	0.387979688	0.308954787	0.001914280	-153.755123410	0.675832133
6304244166.666670000	0.342755864	0.002132271	-155.787634750	0.568688833	0.810984677	0.002033559	-59.660023542	0.391640339	0.810962376	0.002033305	-59.639893329	0.391636209	0.343475118	0.001919291	-156.725666658	0.655440190
6318410333.333330000	0.375719760	0.002282054	-160.018160880	0.565469715	0.799723340	0.002060145	-64.785174358	0.394138556	0.799696667	0.002060286	-64.766688698	0.394144598	0.374215406	0.002014207	-160.319759189	0.650706177
6332576500.000000000	0.404981113	0.002350344	-164.123913757	0.559423828	0.788441852	0.002019342	-69.795454266	0.394540434	0.788403617	0.002019519	-69.775349014	0.394549148	0.403750624	0.002139654	-164.123557253	0.652194165
6346742666.666670000	0.430205422	0.002274130	-168.143547945	0.540071100	0.777503519	0.001999668	-74.698283813	0.395453739	0.777456170	0.001999351	-74.680277027	0.395448734	0.430210796	0.002105839	-167.708505670	0.641930121
6360908833.333330000	0.451950905	0.002178260	-172.272549636	0.526594140	0.767373221	0.002008623	-79.456153236	0.397405021	0.767324798	0.002008012	-79.437022069	0.397388000	0.451031462	0.002001618	-171.251068586	0.631233825
6375075000.000000000	0.470645500	0.002255769	-176.394459693	0.526344459	0.758260680	0.001989484	-84.069966472	0.398223318	0.758210587	0.001989560	-84.051433656	0.398227097	0.468107534	0.002046633	-175.047037929	0.630969427
6389241166.666670000	0.486110179	0.002270572	179.675788452	0.524859805	0.749929884	0.001948883	-88.610728953	0.398374425	0.749876209	0.001948772	-88.591476584	0.398373246	0.484187366	0.002124906	-178.929526006	0.633459159
6403407333.333330000	0.498040407	0.002197069	175.819895704	0.517650939	0.742503118	0.001926771	-93.088958111	0.399007054	0.742464284	0.001926805	-93.072439777	0.399015060	0.497827624	0.002091722	177.443910233	0.629813153
6417573500.000000000	0.506816130	0.002220708	171.846035458	0.517515783	0.736627550	0.001967528	-97.486996741	0.401594153	0.736588536	0.001967761	-97.469205057	0.401601166	0.506728292	0.002061455	173.961473679	0.628067029
6431739666.666670000	0.513081613	0.002406080	167.866439066	0.528728029	0.732378627	0.002025412	-101.807344736	0.404642150	0.732314148	0.002027688	-101.788526361	0.404724842	0.512148012	0.002266240	170.317016681	0.637529580
6445905833.333330000	0.516682211	0.002407781	164.042914773	0.529885038	0.729142212	0.001985850	-106.102572533	0.404598179	0.729066321	0.001985558	-106.084804925	0.404592945	0.516395009	0.002380804	166.575564933	0.645022585
6460072000.000000000	0.516931232	0.002205559	160.258709853	0.517273810	0.726726782	0.001934410	-110.389447285	0.403765783	0.726677906	0.001933891	-110.371788964	0.403756369	0.518593690	0.002240948	163.016817429	0.638250345
6474238166.666670000	0.514406554	0.002109312	156.381862655	0.513666984	0.725853505	0.001952004	-114.637768984	0.405329057	0.725779763	0.001951593	-114.617122753	0.405324530	0.516878310	0.002089971	159.539111668	0.632692428
6488404333.333330000	0.509808534	0.002226835	152.413604346	0.522422774	0.726855330	0.001978762	-118.879331519	0.407002395	0.726747246	0.001979547	-118.859219280	0.407032113	0.511583927	0.002169466	155.829873356	0.638574058
6502570500.000000000	0.501846824	0.002190991	148.446879091	0.524031658	0.728367253	0.001908269	-123.153174707	0.405193610	0.728295107	0.001907100	-123.137022594	0.405172113	0.504538685	0.002191959	151.931799754	0.642795644
6516736666.666670000	0.488320175	0.002053736	144.385526962	0.519684291	0.729765598	0.001896226	-127.374961180	0.405510328	0.729698213	0.001895515	-127.357231456	0.405492712	0.494440355	0.002097981	148.043459486	0.640592453
6530902833.333330000	0.467574168	0.002058193	140.557472590	0.525746786	0.734244693	0.001962351	-131.356649232	0.408223922	0.734128912	0.001963328	-131.342362788	0.408265338	0.476968111	0.002034501	144.314522699	0.642393290
6545069000.000000000	0.448786776	0.002198860	137.533013008	0.542892701	0.746682527	0.002018285	-135.558371052	0.409844208	0.746536336	0.002033257	-135.540288597	0.410360377	0.455732887	0.002283670	141.101901395	0.662366676
6559235166.666670000	0.432827084	0.002152879	134.171397946	0.546462609	0.758759036	0.001972224	-140.267448970	0.408100184	0.758627510	0.001970880	-140.247381397	0.408071150	0.436920875	0.002261474	137.797409945	0.669268878
6573401333.333330000	0.412486346	0.001970035	130.394463706	0.539431310	0.768843772	0.001973237	-145.095093692	0.408302765	0.768712554	0.001972544	-145.073602584	0.408293794	0.416359366	0.002057130	134.361486161	0.661958174
6587567500.000000000	0.387218450	0.001846348	126.442470985	0.539299120	0.779027045	0.002008099	-149.994052446	0.409452362	0.778886952	0.002007691	-149.969903489	0.409447725	0.391325972	0.001945658	130.977470183	0.663809103
6601733666.666670000	0.358377517	0.001932454	122.566808813	0.560409390	0.789679551	0.001994595	-155.001155560	0.409123103	0.789545942	0.001994238	-154.975562289	0.409126377	0.361887782	0.002019749	127.506402636	0.681481639
6615899833.333330000	0.326316643	0.001840115	118.932527892	0.569887844	0.800229507	0.001964655	-160.121235330	0.408312473	0.800094749	0.001963672	-160.099387398	0.408297247	0.329785242	0.002024186	124.031116792	0.698981701
6630066000.000000000	0.290355192	0.001737149	115.527737514	0.580613772	0.810432800	0.001994644	-165.358016035	0.409409203	0.810291184	0.001994382	-165.332505096	0.409410904	0.295081804	0.001896959	120.967506555	0.706667174
6644232166.666670000	0.250604031	0.001781216	112.524698366	0.622186999	0.820306607	0.002011240	-170.729815431	0.410082936	0.820184024	0.002011190	-170.704547903	0.410088503	0.256629207	0.001880237	118.666709940	0.735075631
6658398333.333330000	0.208668872	0.001893557	110.491196003	0.709049399	0.829356028	0.002016108	-176.240922405	0.410506840	0.829255395	0.002015726	-176.215690768	0.410501816	0.215056535	0.002055176	117.308557079	0.816560792
6672564500.000000000	0.165395731	0.001799865	110.321780220	0.784284945	0.836979799	0.002009166	178.138499488	0.410687712	0.836857376	0.002008730	178.165618323	0.410684141	0.172815680	0.001970136	117.716696858	0.899067870
6686730666.666670000	0.121824573	0.001700726	114.072811107	0.927542062	0.842848951	0.001998587	172.428464383	0.410922352	0.842744371	0.001998311	172.457923387	0.410921435	0.132045895	0.001859610	122.245435569	1.009397800
6700896833.333330000	0.083274097	0.001721286	127.729833786	1.274588696	0.846770949	0.001999059	166.645855481	0.411539917	0.846657324	0.001998798	166.673248684	0.411540152	0.097078388	0.001785613	135.735899006	1.218159131
6715063000.000000000	0.065565351	0.001781886	160.383107633	1.627187628	0.848436820	0.002006678	160.815168080	0.412464520	0.848331140	0.002006487	160.845844895	0.412465843	0.080206534	0.001814431	162.791739708	1.432338316
6729229166.666670000	0.083418042	0.001808200	-167.012510832	1.331594724	0.847679055	0.002000394	154.979058979	0.413147960	0.847591207	0.002000001	155.007064362	0.413145334	0.093336850	0.001849431	-169.408105777	1.293561852
6743395333.333330000	0.121873979	0.001866667	-153.023324539	1.001027974	0.844473680	0.002001859	149.154248059	0.414165409	0.844403410	0.002001508	149.184111039	0.414162227	0.127393922	0.001887414	-155.196956798	1.050094033
6757561500.000000000	0.166127625	0.001920060	-149.153656480	0.816581812	0.839029062	0.001971987	143.382795837	0.414473105	0.838950377	0.001971755	143.415021189	0.414472903	0.169793909	0.001896955	-150.011909397	0.888819999
6771727666.666670000	0.210330952	0.002048637	-149.534625484	0.734302992	0.831629219	0.002013220	137.691887235	0.416692466	0.831547113	0.002012437	137.721981367	0.416678843	0.213459811	0.001926821	-148.959191014	0.804002228
6785893833.333330000	0.252927628	0.002143622	-151.698176059	0.685933091	0.822481625	0.002023240	132.107554422	0.418404031	0.822419296	0.002022395	132.139136624	0.418387814	0.255047004	0.001988799	-150.165331298	0.762519676
6800060000.000000000	0.293085107	0.002147706	-154.703229260	0.640481956	0.811912033	0.001985742	126.665221569	0.418779867	0.811862933	0.001985905	126.697636808	0.418786907	0.294623371	0.002016424	-152.773638717	0.736778114
6814226166.666670000	0.329939716	0.002093458	-158.181150495	0.603959720	0.800932696	0.001986200	121.382356460	0.420272999	0.800881469	0.001985984	121.415203405	0.420268647	0.332254773	0.001942196	-155.915897351	0.706060257
6828392333.333330000	0.363421510	0.002142065	-161.983659061	0.589558382	0.789914376	0.002051405	116.206580303	0.423685434	0.789858050	0.002050502	116.238900418	0.423668190	0.366356283	0.001916701	-159.099852392	0.691262848
6842558500.000000000	0.393611557	0.002264017	-165.907150454	0.587810038	0.778528773	0.002007092	111.157219414	0.423953268	0.778494064	0.002006153	111.185987103	0.423938473	0.395671603	0.002135176	-162.495859076	0.697983481
6856724666.666670000	0.420209735	0.002200034	-169.764209490	0.571106072	0.766916003	0.001943437	106.271344683	0.423611196	0.766870362	0.001943946	106.302744501	0.423633627	0.421727650	0.002172626	-166.237689061	0.693599430
6870890833.333330000	0.443911131	0.002145780	-173.566666785	0.559791614	0.756337317	0.001956665	101.574960298	0.425595838	0.756284020	0.001956800	101.606760143	0.425595470	0.446126834	0.002066408	-170.074487707	0.680423065
6885057000.000000000	0.464532408	0.002297073	-177.503717923	0.563583555	0.747261013	0.002008640	96.956361001	0.428606118	0.747225202	0.002005615	96.984604921	0.428519392	0.467056704	0.002042542	-173.682894043	0.676537727
6899223166.666670000	0.481808319	0.002424014	178.536898764	0.569702188	0.739104086	0.001953623	92.404138504	0.428324007	0.739059367	0.001953620	92.433000376	0.428318203	0.482854346	0.002265588	-177.203009810	0.685297669
6913389333.333330000	0.495586989	0.002327404	174.620242887	0.560150255	0.732003863	0.001936023	87.957482994	0.429233571	0.731951943	0.001936673	87.987286856	0.429249262	0.495212604	0.002274778	179.129538739	0.685924863
6927555500.000000000	0.505574028	0.002192153	170.739695933	0.550312439	0.726180183	0.001972838	83.602286213	0.431699787	0.726156720	0.001972258	83.630100063	0.431690244	0.506497569	0.002106422	175.449550925	0.676128871
6941721666.666670000	0.512443657	0.002262126	166.896733455	0.553923405	0.721635781	0.001979177	79.284678770	0.433132832	0.721617673	0.001978311	79.311337506	0.433102417	0.515405839	0.002142681	172.012440599	0.677445471
6955887833.333330000	0.517000690	0.002323628	163.073029913	0.557836271	0.718427721	0.001937948	74.992615038	0.432697611	0.718386653	0.001938579	75.017823253	0.432717026	0.519398608	0.002376199	168.674535718	0.688944162
6970054000.000000000	0.518794821	0.002186306	159.266766145	0.550173585	0.716787260	0.001914261	70.744475261	0.432958692	0.716750529	0.001916637	70.772809483	0.433018284	0.519704482	0.002314272	165.138164974	0.687419462
6984220166.666670000	0.517428622	0.002064084	155.502626476	0.544790264	0.716758826	0.001923834	66.524167556	0.433987442	0.716753445	0.001922916	66.551419923	0.433970237	0.519379937	0.002149151	161.484074756	0.680464582
6998386333.333330000	0.513252763	0.002276593	151.744961628	0.557934586	0.717942464	0.001955010	62.279319685	0.435796353	0.717908482	0.001953715	62.303585581	0.435765510	0.517488984	0.002119203	158.038863094	0.681031800
7012552500.000000000	0.506537832	0.002332305	147.948893545	0.565289759	0.720394643	0.001948998	57.992383075	0.436105717	0.720353852	0.001950190	58.018526789	0.436146100	0.510960549	0.002340241	154.746094300	0.693485895
7026718666.666670000	0.496759081	0.002157251	144.104072392	0.557662957	0.724671914	0.001921891	53.665513600	0.435855545	0.724658438	0.001922791	53.692312219	0.435885765	0.500268849	0.002263119	151.262687592	0.694096877
7040884833.333330000	0.483818307	0.001995759	140.258911403	0.552370832	0.730598469	0.001948535	49.288084031	0.437046105	0.730594777	0.001948594	49.309582306	0.437046633	0.488629744	0.002091369	147.604194622	0.688900788
7055051000.000000000	0.468094221	0.002113772	136.372247178	0.564588588	0.737366682	0.002005624	44.830120655	0.439206893	0.737316209	0.002005626	44.851454119	0.439214322	0.475384621	0.002161573	144.163279621	0.695749216
7069217166.666670000	0.449252054	0.002093943	132.414957698	0.569758729	0.744937926	0.001960488	40.275681845	0.437813274	0.744908329	0.001961002	40.296719639	0.437825117	0.457310814	0.002298371	140.972070336	0.709646223
7083383333.333330000	0.426917149	0.001945200	128.416483360	0.566690692	0.753848683	0.001931194	35.590019912	0.437179559	0.753823358	0.001930806	35.614435771	0.437170234	0.434261566	0.002199668	137.617725940	0.710423638
7097549500.000000000	0.401187442	0.001862605	124.461778147	0.569056058	0.763813183	0.001970122	30.789794810	0.438522685	0.763790546	0.001970067	30.808888498	0.438522485	0.409585676	0.001958844	134.070625088	0.703892965
7111715666.666670000	0.372247785	0.002015882	120.508767216	0.594239346	0.773977970	0.002005130	25.875045499	0.439658549	0.773924326	0.002005111	25.894987181	0.439661932	0.383415522	0.002047580	130.861993464	0.717470917
7125881833.333330000	0.339494917	0.001947512	116.596993595	0.605736344	0.784093447	0.001957825	20.822004518	0.438486712	0.784065277	0.001957036	20.843592492	0.438468694	0.352672105	0.002116642	128.211623839	0.738702885
7140048000.000000000	0.303148719	0.001831584	112.903754186	0.612484199	0.794189119	0.001968058	15.592334367	0.439005303	0.794165713	0.001967555	15.614295350	0.438994329	0.316811460	0.002044333	125.788340313	0.752203488
7154214166.666670000	0.263816483	0.001674343	109.621189817	0.624453339	0.803870984	0.001981049	10.220204809	0.439659723	0.803819402	0.001981048	10.234709573	0.439662697	0.279381093	0.001868485	123.718585587	0.758320612
7168380333.333330000	0.221805760	0.001775404	106.932930858	0.685800560	0.812468941	0.002005052	4.744951841	0.440613888	0.812406711	0.002004560	4.764429999	0.440609197	0.242026990	0.001949311	123.066111482	0.801028551
7182546500.000000000	0.177316601	0.001702313	105.625620914	0.751239544	0.819631627	0.001947186	-0.840481483	0.439529445	0.819579351	0.001947215	-0.821054489	0.439529137	0.203314638	0.001968155	124.871839878	0.864411411
